 x 	 y 	 u 	 v 	 m 
  0.6790 	 0.7407 	 0.0044 	 0.0019 	 48.9638
  0.7407 	 0.7407 	 0.0042 	 0.0002 	 44.0504
  0.8025 	 0.7407 	 0.0036 	 -0.0011 	 39.2323
  0.8642 	 0.7407 	 0.0028 	 -0.0021 	 35.1489
  0.9259 	 0.7407 	 0.0018 	 -0.0028 	 32.8193
  0.0617 	 0.7778 	 -0.0007 	 -0.0024 	 23.2868
  0.1235 	 0.7778 	 -0.0018 	 -0.0021 	 26.1587
  0.1852 	 0.7778 	 -0.0026 	 -0.0014 	 30.2046
  0.2469 	 0.7778 	 -0.0030 	 -0.0004 	 34.5952
  0.3086 	 0.7778 	 -0.0026 	 0.0008 	 36.5963
  0.3704 	 0.7778 	 -0.0014 	 0.0021 	 36.0660
  0.4321 	 0.7778 	 -0.0003 	 0.0015 	 22.1086
  0.4938 	 0.7778 	 0.0001 	 -0.0001 	 9.1424
  0.5556 	 0.7778 	 0.0001 	 0.0005 	 14.6604
  0.6173 	 0.7778 	 0.0011 	 0.0021 	 33.5299
  0.6790 	 0.7778 	 0.0023 	 0.0017 	 39.4206
  0.7407 	 0.7778 	 0.0032 	 0.0003 	 37.5544
  0.8025 	 0.7778 	 0.0031 	 -0.0007 	 33.3651
  0.8642 	 0.7778 	 0.0024 	 -0.0015 	 28.4160
  0.9259 	 0.7778 	 0.0015 	 -0.0022 	 25.4088
  0.0617 	 0.8148 	 -0.0005 	 -0.0017 	 16.7361
  0.1235 	 0.8148 	 -0.0014 	 -0.0015 	 19.3114
  0.1852 	 0.8148 	 -0.0023 	 -0.0008 	 24.3871
  0.2469 	 0.8148 	 -0.0032 	 -0.0001 	 33.0865
  0.3086 	 0.8148 	 -0.0043 	 0.0010 	 43.3915
  0.3704 	 0.8148 	 -0.0049 	 0.0019 	 48.8835
  0.4321 	 0.8148 	 -0.0041 	 0.0009 	 35.4633
  0.4938 	 0.8148 	 -0.0007 	 -0.0016 	 26.7566
  0.5556 	 0.8148 	 0.0033 	 -0.0007 	 32.1248
  0.6173 	 0.8148 	 0.0050 	 0.0017 	 46.7217
  0.6790 	 0.8148 	 0.0047 	 0.0016 	 48.4885
  0.7407 	 0.8148 	 0.0038 	 0.0005 	 38.9745
  0.8025 	 0.8148 	 0.0028 	 -0.0003 	 29.1460
  0.8642 	 0.8148 	 0.0020 	 -0.0010 	 22.2991
  0.9259 	 0.8148 	 0.0012 	 -0.0016 	 19.0043
  0.0617 	 0.8519 	 -0.0004 	 -0.0012 	 11.5216
  0.1235 	 0.8519 	 -0.0011 	 -0.0009 	 13.3200
  0.1852 	 0.8519 	 -0.0018 	 -0.0004 	 18.2672
  0.2469 	 0.8519 	 -0.0024 	 0.0003 	 27.3622
  0.3086 	 0.8519 	 -0.0024 	 0.0010 	 38.6314
  0.3704 	 0.8519 	 -0.0018 	 0.0016 	 49.0960
  0.4321 	 0.8519 	 -0.0012 	 0.0002 	 46.7231
  0.4938 	 0.8519 	 -0.0002 	 -0.0025 	 52.6692
  0.5556 	 0.8519 	 0.0010 	 -0.0015 	 52.6618
  0.6173 	 0.8519 	 0.0017 	 0.0013 	 50.1277
  0.6790 	 0.8519 	 0.0024 	 0.0015 	 45.3435
  0.7407 	 0.8519 	 0.0027 	 0.0007 	 33.9386
  0.8025 	 0.8519 	 0.0023 	 0.0001 	 23.6757
  0.8642 	 0.8519 	 0.0017 	 -0.0006 	 16.5572
  0.9259 	 0.8519 	 0.0010 	 -0.0011 	 13.5677
  0.0617 	 0.8889 	 -0.0003 	 -0.0008 	 7.6035
  0.1235 	 0.8889 	 -0.0008 	 -0.0006 	 8.2424
  0.1852 	 0.8889 	 -0.0014 	 0.0001 	 12.6617
  0.2469 	 0.8889 	 -0.0022 	 0.0009 	 24.2806
  0.3086 	 0.8889 	 -0.0038 	 0.0019 	 44.1645
  0.3704 	 0.8889 	 -0.0058 	 0.0025 	 73.4411
  0.4321 	 0.8889 	 -0.0061 	 -0.0005 	 102.5424
  0.4938 	 0.8889 	 -0.0014 	 -0.0062 	 137.0300
  0.5556 	 0.8889 	 0.0052 	 -0.0040 	 124.3655
  0.6173 	 0.8889 	 0.0064 	 0.0015 	 83.6592
  0.6790 	 0.8889 	 0.0046 	 0.0024 	 56.9033
  0.7407 	 0.8889 	 0.0029 	 0.0015 	 33.7200
  0.8025 	 0.8889 	 0.0018 	 0.0006 	 19.0835
  0.8642 	 0.8889 	 0.0013 	 -0.0002 	 11.4047
  0.9259 	 0.8889 	 0.0008 	 -0.0007 	 9.2195
  0.0617 	 0.9259 	 -0.0002 	 -0.0005 	 4.8746
  0.1235 	 0.9259 	 -0.0005 	 -0.0003 	 4.3159
  0.1852 	 0.9259 	 -0.0008 	 0.0003 	 7.4611
  0.2469 	 0.9259 	 -0.0012 	 0.0013 	 19.5268
  0.3086 	 0.9259 	 -0.0022 	 0.0025 	 39.8536
  0.3704 	 0.9259 	 -0.0044 	 0.0038 	 80.0674
  0.4321 	 0.9259 	 -0.0104 	 0.0020 	 205.0881
  0.4938 	 0.9259 	 -0.0051 	 -0.0145 	 424.8506
  0.5556 	 0.9259 	 0.0124 	 -0.0050 	 281.0517
  0.6173 	 0.9259 	 0.0062 	 0.0037 	 114.9902
  0.6790 	 0.9259 	 0.0030 	 0.0033 	 57.2282
  0.7407 	 0.9259 	 0.0017 	 0.0020 	 29.9939
  0.8025 	 0.9259 	 0.0011 	 0.0009 	 14.3092
  0.8642 	 0.9259 	 0.0009 	 0.0000 	 7.0147
  0.9259 	 0.9259 	 0.0006 	 -0.0005 	 6.1440
  0.0617 	 0.9630 	 -0.0002 	 -0.0003 	 3.0435
  0.1235 	 0.9630 	 -0.0004 	 -0.0002 	 2.3351
  0.1852 	 0.9630 	 -0.0002 	 0.0003 	 4.3368
  0.2469 	 0.9630 	 0.0003 	 0.0016 	 19.2877
  0.3086 	 0.9630 	 -0.0002 	 0.0038 	 42.4867
  0.3704 	 0.9630 	 -0.0030 	 0.0068 	 82.9968
  0.4321 	 0.9630 	 -0.0079 	 0.0064 	 200.0487
  0.4938 	 0.9630 	 -0.0030 	 -0.0286 	 630.2492
  0.5556 	 0.9630 	 0.0087 	 -0.0065 	 60.8325
  0.6173 	 0.9630 	 0.0050 	 0.0080 	 136.3199
  0.6790 	 0.9630 	 0.0010 	 0.0055 	 60.9123
  0.7407 	 0.9630 	 -0.0001 	 0.0027 	 30.4003
  0.8025 	 0.9630 	 0.0002 	 0.0009 	 10.4115
  0.8642 	 0.9630 	 0.0006 	 0.0000 	 3.8338
  0.9259 	 0.9630 	 0.0005 	 -0.0003 	 4.6073
 
